STORE_NO,REVENUE_2013,ZIP,SQUARE_FEET,U_CITY,U_STATE,CENSUS_REGION,CENSUS_DIVISION,TOT_ATTRITION_2012,TOT_ATTRITION_2013,NUM_ASSISTANT_MANAGERS,NUM_CUST_ACC_REPS,NUM_STORE_MANAGERS,NUM_EMP_PAY_TYPE_H,AVG_PAY_RATE_PAY_TYPE_S,AVG_PAY_RATE_PAY_TYPE_H,NAT_CURR_ROBBERY,NAT_CURR_BURGLARY,NAT_CURR_MOT_VEH_THEFT,NAT_PAST_ROBBERY,NAT_PAST_BURGLARY,NAT_PAST_MOT_VEH_THEFT,FRONTAGE_ROAD,NUM_PARKING_SPACES,SIGNAGE_VISIBILITY_IND,AUTOZONE_IND,TARGET_IND,WALMART_IND,PAYLESS_IND,COMP_PRESENCE_IND,STRIP_SHOP_CENTER_IND,SINGLE_TENANT_IND,PAD_IN_SHOP_CENTER_IND,MARKETING_EXP_2013,MARKETING_EXP_2012,TOT_NUM_LEADS,NUM_CONVERTED_TO_AGREEMENT,PERC_CONVERTED_TO_AGREEMENT,URBANICITY,CYA01V001,CYB02V001,CYA12V001,CYA12V002,CYA12V003,CYA12V007,CYA12V008,CYA21V001,CYB07VBASE,XCX03V069,PERC_CYEA07V001,PERC_CYEA07V004,PERC_CYEA07V007,PERC_CYEA07V010,PERC_CYB11V006,PERC_CYB11V007,PERC_CYC13VV01
3715,474519,28642,5000,JONESVILLE,NC,South,South Atlantic,1,7,11,4,3,2,38000,10.455,32,113,34,36,87,38,Unable to determine,Greater than 10,Unable to determine,0,0,0,0,0,0,0,0,1036.98,885.25,7988,296,0.076803321,Emerging suburban,18144,7509,3250,8756,8003,1397,1515,111.88,7509,31.4,0.874724427,0.047729277,0.001488095,0.002921076,0.017046211,0.010387535,1.151455027
3721,455446,45121,3300,GEORGETOWN,OH,Midwest,East North Central,2,2,3,7,2,4,42000,10.6875,17,22,19,19,21,20,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,1243.36,507.54,11015,419,0.049904717,Rural,30391,11568,5391,14365,13123,1476,3276,311.43,11568,35.66,0.974499029,0.009608108,0.001513606,0.002138791,0.025674274,0.014868603,0.73005166
3726,710788,97071,4000,WOODBURN,OR,West,Pacific,0,2,2,5,1,3,50000,12.9786,154,159,134,159,167,184,Yes,Greater than 10,Yes,0,0,0,1,0,0,0,0,575.62,1233.12,13004,416,0.05182509,Emerging suburban,45219,14297,9436,20406,17987,1805,2461,122.96,14297,76.81,0.678719123,0.006369004,0.023773193,0.008691037,0.057634469,0.068405959,0.399035804
3729,797321,2891,3400,WESTERLY,RI,Northeast,New England,2,1,2,6,0,4,47000,12.525,100,127,270,108,139,321,No,Greater than 10,Unable to determine,0,0,0,0,0,0,0,0,777.45,654.58,9632,318,0.156804734,Emerging suburban,39255,16582,8796,16934,16451,2550,4371,79.33,16582,60.94,0.931728442,0.010062412,0.007489492,0.02106738,0.015498734,0.006935231,0.884473316
3736,435533,37766,5250,LAFOLLETTE,TN,South,East South Central,5,3,2,8,5,3,41000,10.44666667,91,365,108,100,423,118,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,401.39,395.01,8507,320,0.053351117,Emerging suburban,19690,7926,4267,7913,7226,1322,2469,95.3,7926,24.92,0.972981209,0.002894871,0.002894871,0.002386999,0.017032551,0.010724199,0.890909091
3739,684493,78550,4886,HARLINGEN,TX,South,West South Central,5,1,4,10,3,4,43000,11.005,114,301,68,124,193,75,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,935.92,1065.91,10753,415,0.058566187,Emerging suburban,97133,31436,22233,39445,34736,4266,6355,123.65,31436,66.47,0.869725016,0.008483214,0.005147581,0.009996603,0.052614837,0.048384018,0.17156888
3741,808341,77093,4500,HOUSTON,TX,South,West South Central,3,0,4,7,1,5,45000,12.396,256,403,510,278,334,471,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,1096.31,868.78,7853,363,0.055700476,Urban,187309,52554,51321,63751,51160,7098,14073,48.63,52554,74.87,0.49869467,0.174951551,0.009294802,0.00639051,0.077558321,0.085740381,0.065239791
3742,850859,77093,5680,HOUSTON,TX,South,West South Central,4,3,3,10,3,4,52000,11.125,256,366,369,299,415,399,No,Greater than 10,Yes,0,0,0,0,0,0,0,0,851.75,834.4,9485,415,0.051726287,Urban,137496,39560,38461,44346,35099,6796,11270,40.97,39560,75.76,0.41175016,0.295354047,0.008967534,0.00356374,0.069388271,0.083923155,0.089493513
3743,720552,77099,4400,HOUSTON,TX,South,West South Central,2,5,8,17,0,5,0,11.37,530,425,484,384,383,348,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,593.31,473.79,14855,539,0.064775868,Urban,163296,51261,46272,61535,48664,4150,11176,23.55,51261,84.22,0.330510239,0.25412135,0.007238389,0.21154223,0.059089756,0.049296736,0.112727807
3744,673140,77021,4000,HOUSTON,TX,South,West South Central,2,3,4,6,1,4,44000,12.17,610,682,770,432,658,405,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,1,514.97,468.73,12873,343,0.080365511,Urban,248322,96811,96329,74074,58228,12095,19057,51.86,96811,75.49,0.420679602,0.353122156,0.004953246,0.068954825,0.029542098,0.028912004,0.107247848
3747,1339588,78043,3798,LAREDO,TX,South,West South Central,1,0,2,7,1,5,51000,10.988,247,229,241,204,138,168,Yes,Greater than 10,Yes,0,0,0,0,1,1,0,0,443.6,544.49,16186,685,0.23951049,Suburban,130457,33981,34427,44950,37406,5186,7002,51.34,33981,77.12,0.872095786,0.003985988,0.00414696,0.003334432,0.09255172,0.095465113,0.084909204
3748,893018,75455,4800,MOUNT PLEASANT,TX,South,West South Central,4,3,7,7,1,4,45000,10.82,77,199,98,75,132,85,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,515.18,633.85,9562,402,0.099875776,Emerging suburban,22376,7017,4193,9488,8425,859,1920,133.07,7017,52.7,0.628709331,0.113156954,0.012289954,0.009161602,0.053584153,0.055436796,0.761843046
3749,580587,75075,4451,PLANO,TX,South,West South Central,6,3,5,8,3,2,41000,10.875,119,104,167,115,77,144,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,1,1279.95,1533.15,9554,227,0.025169088,Urban,165618,61547,35888,76838,71337,6707,13693,49.85,61547,58.77,0.707875956,0.081977804,0.005295318,0.101184654,0.028173591,0.017255106,0.22806096
3751,1193363,78227,5600,SAN ANTONIO,TX,South,West South Central,2,4,7,9,2,6,50000,10.75,272,770,436,292,700,557,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,880.61,2024.64,15887,563,0.054150236,Suburban,230540,72614,63264,84107,70894,7954,17828,81.6,72614,71.65,0.704363668,0.076724213,0.009256528,0.019836037,0.048310243,0.037210455,0.076576733
3752,1137382,78237,4262,SAN ANTONIO,TX,South,West South Central,2,5,7,11,2,6,51000,11.12333333,599,689,573,499,545,420,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,606.19,778.5,15429,711,0.079789025,Urban,136486,40041,38968,44307,34546,8258,11016,25.27,40041,68.89,0.718015035,0.026149202,0.013026977,0.002278622,0.062411029,0.065008366,0.078579488
3753,881720,78666,5600,SAN MARCOS,TX,South,West South Central,3,9,7,15,1,4,46000,10.73,133,265,255,156,274,284,No,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,1001.66,1529.67,11838,476,0.108181818,Emerging suburban,70282,25158,31693,20323,17399,2131,4961,140.17,25158,52.96,0.769471557,0.051634843,0.008622407,0.015523178,0.022776055,0.019278162,0.268660539
3759,838798,20111,4600,MANASSAS,VA,South,South Atlantic,4,2,2,13,3,5,46000,11.812,118,67,350,103,60,297,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,416.76,212.21,12955,321,0.055680833,Suburban,142740,45027,35914,61391,54523,3716,8674,44.22,45027,69.96,0.590135911,0.117983747,0.005310355,0.119139695,0.048504231,0.047260533,0.247877259
3760,821689,99336,4992,KENNEWICK,WA,West,Pacific,2,0,4,7,1,5,49000,12.126,210,488,503,179,355,450,No,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,785.91,1140.71,12629,407,0.088382193,Suburban,104376,36392,23604,41380,35744,4092,9336,66.88,36392,82.53,0.69892504,0.017762704,0.008114892,0.020847705,0.041657507,0.035337437,0.221918832
3761,745420,99208,4140,SPOKANE,WA,West,Pacific,4,0,5,7,4,4,44000,12.245,203,409,244,235,354,292,No,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,1750.2,1127.78,12079,408,0.053131918,Suburban,116546,46704,30415,43682,40616,6845,12218,40.81,46704,56.01,0.865014672,0.01954593,0.021304893,0.025226091,0.023723878,0.014559781,0.181318964
3762,1250485,98902,3500,YAKIMA,WA,West,Pacific,2,1,6,3,1,5,52000,11.866,398,569,699,299,504,592,No,Between 1 and 10,No,0,0,0,0,0,1,0,0,496.03,1841.45,18329,525,0.061203078,Suburban,87567,30253,20463,31643,27824,4012,9715,77.14,30253,84.15,0.639807233,0.017518015,0.023364966,0.010300684,0.043037054,0.036988067,0.194217
3764,645325,36526,5897,DAPHNE,AL,South,East South Central,3,4,6,8,1,4,44000,11.86,114,653,152,94,423,127,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,682.63,565.11,8498,280,0.072445019,Emerging suburban,40146,15895,8103,18010,17070,2408,3921,100.66,15895,41.9,0.863946595,0.101006327,0.00378618,0.013102177,0.017615602,0.00723498,0.81632043
3770,1249454,75006,4204,CARROLLTON,TX,South,West South Central,1,5,5,9,1,5,52000,11.918,142,125,198,116,102,127,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,740.23,799.44,15358,465,0.066013629,Urban,158513,59392,42801,62881,54380,4869,14604,57.08,59392,67.38,0.628465804,0.080731549,0.006996272,0.111397803,0.031990841,0.028101428,0.194103954
3772,666095,85710,3300,TUCSON,AZ,West,Mountain,5,4,8,10,3,3,42000,10.63666667,382,503,469,306,418,342,Yes,Between 1 and 10,No,0,0,0,0,0,0,0,0,1007.13,1120.91,11229,286,0.045862733,Suburban,144756,61921,37718,53260,48761,7771,19985,45.43,61921,71.8,0.766655614,0.059431043,0.013422587,0.031584183,0.018814296,0.010981735,0.166134737
3776,866515,89115,4657,NORTH LAS VEGAS,NV,West,Mountain,2,1,4,5,1,4,46000,12.36,357,454,543,411,471,614,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,454.81,586.33,14652,531,0.096039067,Urban,150098,41321,40027,50770,39714,4263,11827,36.76,41321,121.44,0.428286853,0.14341297,0.00958707,0.029334168,0.079039714,0.083371651,0.096783435
3778,952586,99202,5640,SPOKANE,WA,West,Pacific,5,4,8,13,3,4,46000,11.3125,179,335,211,210,300,263,Yes,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,922.42,777.32,12152,462,0.087983241,Suburban,176823,75124,48384,64859,59492,8938,21683,71.67,75124,56.37,0.86570186,0.024402934,0.020127472,0.024306793,0.019527714,0.01285874,0.13171929
3780,571238,37716,5528,CLINTON,TN,South,East South Central,2,0,3,4,1,3,40000,11.45,86,375,105,100,377,118,Yes,Between 1 and 10,Yes,0,0,0,0,0,0,0,0,596.13,502.07,8558,320,0.1055061,Emerging suburban,21440,8992,3554,10725,10160,1043,2456,56.09,8992,28.74,0.958955224,0.017070896,0.003264925,0.004104478,0.015903025,0.008785587,1.221641791
3783,776122,19805,3200,WILMINGTON,DE,South,South Atlantic,0,0,1,4,1,3,45000,13.90333333,564,179,197,617,152,275,No,Between 1 and 10,Yes,0,0,0,0,0,0,0,0,400.81,592.96,8831,299,0.042653352,Suburban,194330,77012,58492,69167,61580,11335,18041,69.12,77012,58.21,0.56465291,0.329696907,0.00377708,0.021427469,0.02500909,0.01876331,0.158338908
3785,896701,80501,5616,LONGMONT,CO,West,Mountain,1,3,6,13,3,4,48000,11.375,88,150,133,86,115,129,No,Greater than 10,No,0,0,0,0,0,0,0,0,919.33,500.98,16070,446,0.036859504,Emerging suburban,80601,31036,18833,34207,31121,2881,7832,54.8,31036,76.79,0.837123609,0.009416757,0.010483741,0.024974876,0.027741977,0.020492332,0.387935634
3787,989333,19602,10000,READING,PA,Northeast,Middle Atlantic,0,0,3,3,1,3,52000,11.12333333,1046,171,428,1060,185,452,No,Between 1 and 10,Yes,0,0,0,0,0,0,0,0,857.59,1038.5,13956,508,0.066780597,Suburban,202453,76631,55704,76886,67809,11061,16429,80.88,76631,86.67,0.70853976,0.079939542,0.005102419,0.01655199,0.029831269,0.022601819,0.118605306
3790,802156,16501,3600,ERIE,PA,Northeast,Middle Atlantic,0,2,2,7,1,4,43000,10.8525,382,207,124,386,230,113,No,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,824.92,673.32,11930,490,0.148529858,Suburban,146941,61139,45438,49781,42847,8831,14873,44.16,61139,65.9,0.807929713,0.122824807,0.002456768,0.015393934,0.020101735,0.012577896,0.155409314
3791,733269,27302,4000,MEBANE,NC,South,South Atlantic,3,0,7,5,4,4,41000,10.9425,75,169,54,56,120,41,Yes,Greater than 10,Unable to determine,0,0,1,0,0,0,0,0,925.97,742.57,9892,428,0.088374974,Emerging suburban,43517,17774,9415,19048,16629,2324,3688,90.7,17774,47.43,0.7028058,0.20185215,0.007031735,0.009605442,0.019016541,0.008214246,0.531194706
3792,751617,27549,7560,LOUISBURG,NC,South,South Atlantic,2,0,3,9,1,5,49000,11.484,70,51,37,73,50,34,Yes,Greater than 10,Unable to determine,0,0,0,0,0,0,0,0,324.77,431.85,10874,368,0.050355775,Rural,44565,16627,9706,20946,19028,2045,2940,346.24,16627,52.24,0.631504544,0.300123415,0.005161001,0.004106362,0.026583268,0.017501654,0.471984741
3793,993239,88001,7000,LAS CRUCES,NM,West,Mountain,1,1,3,7,1,4,50000,10.605,360,797,477,352,705,489,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,2476.15,644.96,18726,462,0.044915419,Suburban,99453,39278,29680,36946,33264,4761,8867,187.42,39278,96.13,0.751440379,0.021899792,0.020381487,0.015414316,0.02235348,0.012271501,0.208198848
3796,773391,22701,5000,CULPEPPER,VA,South,South Atlantic,6,6,8,11,1,3,47000,11.1,91,151,123,174,288,265,Yes,Greater than 10,Yes,0,0,0,0,1,1,0,0,350.79,537.4,10558,362,0.090229312,Emerging suburban,26041,9178,4900,11877,10069,1268,1901,116.94,9178,53.11,0.678161361,0.188164817,0.004915326,0.019392496,0.039877969,0.030725648,0.952689989
3799,762362,39429,5250,COLUMBIA,MS,South,East South Central,4,3,5,11,2,4,42000,11.0325,101,283,73,102,318,65,No,Greater than 10,No,0,0,0,0,0,0,0,0,427.6,710.17,12306,574,0.063446446,Emerging suburban,11729,4295,2811,4589,3677,799,1007,82.14,4295,51.75,0.557592293,0.416659562,0.001875693,0.005627078,0.026542491,0.017694994,1.651888482
3803,807757,33578,3360,RIVERVIEW,FL,South,South Atlantic,2,5,2,7,5,4,43000,11.48,66,165,98,63,167,70,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,637.29,1018.9,11802,433,0.127128597,Suburban,111285,40415,27650,43627,39748,3640,10939,64.6,40415,57.45,0.68842162,0.178002426,0.004528912,0.033850025,0.028924904,0.018978102,0.224100283
3805,604278,63069,8500,PACIFIC,MO,Midwest,West North Central,1,2,3,7,0,3,45000,11.3,38,68,30,36,46,23,Yes,Greater than 10,Yes,0,0,0,1,0,0,0,1,1029.06,698.63,7880,335,0.062535001,Emerging suburban,20196,7183,3990,9803,9058,719,1695,72.49,7183,43.54,0.932659933,0.034709844,0.004258269,0.009803922,0.023110121,0.009745232,1.446226976
3807,803442,63703,10850,CAPE GIRARDEAU,MO,Midwest,West North Central,3,9,9,10,2,4,43000,11.485,103,161,75,112,164,69,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,971.41,565.42,13442,385,0.06184739,Emerging suburban,41811,16667,12970,14997,13377,2782,3990,85.32,16667,48.62,0.819569013,0.12063811,0.002367798,0.017866112,0.017579648,0.009779804,0.572217837
3808,630705,65775,4500,WEST PLAINS,MO,Midwest,West North Central,4,2,5,6,2,4,40000,10.5375,32,146,31,41,204,37,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,1925.19,1614.84,12065,486,0.054319884,Emerging suburban,17033,6915,2322,8010,7337,1084,1995,107.56,6915,33.23,0.956496213,0.006575471,0.005988376,0.00669289,0.0219812,0.010845987,1.099688839
3812,783980,37411,5420,CHATTANOOGA,TN,South,East South Central,2,1,3,7,0,4,46000,10.665,384,684,298,364,706,239,Yes,Greater than 10,Yes,0,0,0,0,0,0,1,0,2166.18,481.47,12078,370,0.044783345,Suburban,124448,51362,35738,41531,36083,10051,14309,64.83,51362,49.45,0.564332091,0.359539727,0.004998072,0.01434334,0.020871461,0.016179277,0.160998972
3813,817480,37311,4648,CLEVELAND,TN,South,East South Central,1,0,4,6,1,4,43000,12.4175,105,247,82,105,243,73,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,2317.82,1018.86,14434,433,0.041550715,Emerging suburban,60621,23678,13049,26467,24192,3495,6196,82.84,23678,33.24,0.873657643,0.056218142,0.003794065,0.010623381,0.020398682,0.010642791,0.371240989
3814,908624,37327,5223,DUNLAP,TN,South,East South Central,1,0,2,4,1,4,50000,11.93,34,57,25,24,45,23,Yes,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,1564.18,858.39,12520,526,0.050277194,Rural,13635,5251,2663,5825,4989,732,1769,254.75,5251,27.09,0.955482215,0.002053539,0.003887055,0.002933627,0.019805751,0.012759474,1.396993033
3815,807530,37874,9060,SWEETWATER,TN,South,East South Central,3,3,2,12,2,3,42000,10.57666667,28,41,24,41,65,31,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,919.86,702.07,11939,459,0.066773349,Emerging suburban,14060,5604,2311,6796,5875,791,1473,94.51,5604,30.01,0.906827881,0.044096728,0.003840683,0.006899004,0.020164169,0.014097074,1.442460882
3818,494281,37321,4200,DAYTON,TN,South,East South Central,3,2,10,7,2,3,42000,11.12,32,58,45,33,68,39,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,621.81,790.04,9416,343,0.050500589,Emerging suburban,16348,6118,3444,7187,6265,718,1671,65.33,6118,29.55,0.909713726,0.028505016,0.005077074,0.005138243,0.025008173,0.015854855,1.120014681
3822,781472,30165,6187,ROME,GA,South,South Atlantic,6,3,6,14,3,4,44000,11.1175,152,279,111,292,564,264,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,876.78,456.25,12538,460,0.077847352,Emerging suburban,59119,21873,13787,23082,20909,3940,5908,107.69,21873,45.91,0.665944959,0.207682809,0.004719295,0.017084186,0.027659672,0.021579116,0.352306365
3825,948362,11550,7000,HEMPSTEAD,NY,Northeast,Middle Atlantic,0,2,3,4,1,4,50000,13.075,843,173,995,772,156,1088,Yes,"0 (e.g., street parking, structure/lot more than 2 doors down, parking in back)",Yes,0,0,0,0,0,0,0,0,260.22,135.03,14620,346,0.079103795,Superurban,146996,43031,49654,52735,45725,8189,8366,19.84,43031,126.05,0.500251708,0.287579254,0.004129364,0.036694876,0.051218889,0.066091887,0.218087567
3828,1147341,13204,5852,SYRACUSE,NY,Northeast,Middle Atlantic,3,4,7,12,1,5,47000,11.536,536,227,270,471,200,163,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,765.41,667.8,13819,545,0.092107487,Suburban,231833,94294,86879,70374,59317,11288,21154,83.39,94294,80.19,0.690031186,0.197750105,0.009929561,0.041590283,0.01896197,0.014444185,0.100162617
3831,734035,80751,6000,STERLING,CO,West,Mountain,6,1,8,8,1,4,46000,11.46,70,57,53,38,36,27,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,811.32,1482.56,11577,422,0.054381443,Emerging suburban,18112,6136,4954,7173,5805,856,2284,229.86,6136,57.03,0.873454064,0.047371908,0.013526944,0.006515018,0.017275098,0.01303781,1.11594523
3832,732177,41056,4017,MAYSVILLE,KY,South,East South Central,3,2,7,7,2,5,40000,11.16,34,64,28,41,112,35,No,Greater than 10,Unable to determine,0,0,1,0,0,0,0,1,463.05,624.25,10991,481,0.054590852,Emerging suburban,13315,5565,2927,5180,4646,978,1580,87.27,5565,34.37,0.883064213,0.079909876,0.002102892,0.007285017,0.015813118,0.01114106,1.60368006
3837,570632,62208,7250,FAIRVIEW HEIGHTS,IL,Midwest,East North Central,3,2,2,9,2,2,41000,11.44,65,182,112,68,200,114,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,972.3,821.8,7725,317,0.049101611,Suburban,99751,39418,26060,41178,38461,4687,8308,79.36,39418,68.12,0.648003529,0.293049694,0.002556365,0.020049924,0.022020397,0.012583084,0.284468326
3840,1061650,8401,4500,ATLANTIC CITY,NJ,Northeast,Middle Atlantic,1,3,3,6,2,4,52000,14.625,518,68,109,686,90,156,No,"0 (e.g., street parking, structure/lot more than 2 doors down, parking in back)",Yes,0,0,0,0,0,0,0,0,31.16,1241.6,11611,455,0.143941791,Emerging suburban,53392,20944,18026,16166,13429,3780,4567,14.89,20944,122.63,0.338777345,0.335050195,0.006293078,0.135038957,0.029650497,0.032133308,0.381667666
3844,702755,37857,4000,ROGERSVILLE,TN,South,East South Central,2,3,4,8,2,4,41000,10.2275,40,242,59,41,214,58,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,1,693.23,956.64,10697,445,0.050135196,Emerging suburban,13264,5361,2234,6099,5687,953,1533,73.49,5361,26.16,0.952050663,0.022466828,0.001130881,0.004825091,0.01734751,0.010632345,1.413223764
3845,768861,27406,10404,GREENSBORO,NC,South,South Atlantic,7,4,5,11,1,5,55000,11.244,620,881,450,768,960,535,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,1263.45,1225.98,11312,380,0.096275652,Suburban,155007,61704,64653,42152,34112,7405,12827,102.27,61704,62.96,0.378311947,0.497422697,0.006870658,0.039585309,0.021311422,0.014002334,0.138613095
3846,741597,29150,5075,SUMTER,SC,South,South Atlantic,6,4,7,15,3,5,42000,10.792,185,326,193,160,291,191,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,2254.96,751.85,11033,339,0.107109005,Emerging suburban,56516,21879,17549,19132,16156,3200,4523,92.44,21879,58.1,0.441680232,0.503627291,0.003733456,0.014385307,0.025229672,0.017871018,0.361083587
3850,909617,2136,3745,HYDE PARK,MA,Northeast,New England,3,2,0,12,1,3,49000,12.18333333,534,142,560,476,129,436,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,141.3,373.04,8426,326,0.211276734,Urban,154292,57659,54790,52986,45355,5991,11278,26.95,57659,122.34,0.471119695,0.38708423,0.004459078,0.027000752,0.0263272,0.018592067,0.212246909
3854,523554,2895,4000,WOONSOCKET,RI,Northeast,New England,1,1,2,9,2,3,45000,11.1,111,168,120,153,225,207,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,288.93,307.82,8777,256,0.120868744,Emerging suburban,95682,37791,24094,38956,35574,5381,8835,73.46,37791,73.05,0.871741811,0.033966681,0.00260237,0.03882653,0.021433675,0.009340848,0.329100562
3856,981819,21286,4100,TOWSON,MD,South,South Atlantic,5,3,12,14,3,4,46000,12.6775,209,66,120,216,82,168,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,379.73,791.88,10764,504,0.134831461,Urban,248101,98983,88954,84645,73833,11758,22260,45.37,98983,61.15,0.530417048,0.393585677,0.002365972,0.04196678,0.018710284,0.011618157,0.129822129
3858,637047,6385,4500,WATERFORD,CT,Northeast,New England,1,0,1,4,1,3,47000,12.46333333,249,149,342,262,179,339,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,1158.94,1759.4,8700,346,0.089846793,Emerging suburban,60964,24706,21016,20181,17751,3170,6550,45.15,24706,85.88,0.747736369,0.097762614,0.007332196,0.039039433,0.017566583,0.009876143,0.506708877
3859,707714,6119,9000,WEST HARTFORD,CT,Northeast,New England,2,1,3,6,2,5,43000,12.314,638,188,518,587,178,465,No,Between 1 and 10,Yes,0,0,0,0,0,0,1,0,1788.63,1251.74,7516,312,0.121732345,Urban,183632,70208,67988,55139,46500,8611,15653,44.73,70208,119.77,0.475118716,0.283817635,0.004617932,0.046653089,0.024327712,0.016679011,0.158648819
3862,969174,6095,4000,WINDSOR,CT,Northeast,New England,1,3,6,9,1,4,50000,12.9125,391,78,252,334,83,209,Yes,Greater than 10,No,0,0,0,0,0,1,0,0,1543.79,1507.31,11260,366,0.105232893,Suburban,228084,88684,81045,71500,59486,11014,20373,104.41,88684,128.24,0.423234422,0.344324898,0.004643026,0.053151471,0.024998872,0.017229715,0.116202803
3865,806590,1603,4000,WORCESTER,MA,Northeast,New England,3,4,6,12,1,4,54000,12.1875,589,160,459,588,180,535,Yes,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,2672.22,992.27,8819,344,0.113794244,Suburban,162286,60391,58841,50772,44983,9326,14045,55.3,60391,92.4,0.708761076,0.107218121,0.004411964,0.058008701,0.025682635,0.015200941,0.150752375
3866,733942,28212,4000,CHARLOTTE,NC,South,South Atlantic,1,3,7,8,2,4,43000,10.8,484,551,537,394,483,354,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,1162.79,416.82,11206,424,0.099741237,Suburban,159685,64275,49523,56051,46201,5990,13943,47.67,64275,59.4,0.512934841,0.306459592,0.006124558,0.038012337,0.024908596,0.017642941,0.174136581
3867,742934,37701,5490,ALCOA,TN,South,East South Central,1,1,5,9,1,4,45000,10.37,67,274,77,70,271,74,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,797.57,803.17,11827,420,0.039795338,Emerging suburban,56802,22945,11617,23765,21513,4491,6409,60.91,22945,32.16,0.907644097,0.044998416,0.003450583,0.009753178,0.017694487,0.009675311,0.44322383
3872,943308,48126,3600,DEARBORN,MI,Midwest,East North Central,1,3,6,8,1,4,44000,12.1575,333,445,146,382,507,206,No,Greater than 10,Yes,0,0,0,0,0,0,0,1,1439.32,639.77,10747,469,0.058297079,Urban,202061,70682,59210,62733,54345,11481,17928,44.45,70682,69.69,0.575237181,0.314984089,0.003964149,0.011095659,0.049390227,0.047451968,0.086404601
3873,695430,48220,7455,FERNDALE,MI,Midwest,East North Central,1,5,4,5,3,4,45000,12.3575,319,517,154,314,408,129,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,1,540.73,644.92,6908,296,0.044638818,Urban,267824,113219,88315,85838,77404,16370,29321,55.11,113219,76.27,0.511272328,0.43545388,0.003375351,0.020449997,0.021206688,0.01535078,0.096414063
